651.0 0.0396312 0.0 0.00216084 0.1878 0.003338 2.3
652.0 0.0402217 0.0 0.00207308 0.1865 0.003362 2.3
653.0 0.0408042 0.0 0.00198886 0.1853 0.00339 2.3
654.0 0.0414183 0.0 0.00190786 0.1841 0.003423 2.3
655.0 0.0421067 0.0 0.00182975 0.1829 0.003461 2.3
656.0 0.04288 0.0 0.00175422 0.1816 0.003508 2.3
657.0 0.0438083 0.0 0.00168093 0.1804 0.003567 2.3
658.0 0.0448612 0.0 0.00160956 0.1792 0.003636 2.3
659.0 0.0461069 0.0 0.00153979 0.178 0.003712 2.3
660.0 0.0474949 0.0 0.00147128 0.1768 0.003791 2.3
661.0 0.0491126 0.0 0.00140373 0.1755 0.003866 2.3
662.0 0.0508487 0.0 0.0013368 0.1742 0.003931 2.3
663.0 0.0527301 0.0 0.00127016 0.1729 0.003981 2.3
664.0 0.0546996 0.0 0.0012035 0.1717 0.004019 2.3
665.0 0.0567611 0.0 0.00113648 0.1704 0.004049 2.3
666.0 0.0588679 0.0 0.00106879 0.1691 0.004072 2.3
667.0 0.0608295 0.0 0.0010001 0.1679 0.004087 2.3
668.0 0.06275 0.0 0.000930077 0.1666 0.004098 2.3
669.0 0.0644721 0.0 0.000858406 0.1653 0.004109 2.3
670.0 0.0661121 0.0 0.000784759 0.1641 0.004122 2.3
671.0 0.0674706 0.0 0.000710017 0.1627 0.004137 2.3
672.0 0.0686749 0.0 0.000638835 0.1613 0.00415 2.3
673.0 0.0696352 0.0 0.000571243 0.16 0.00416 2.3
674.0 0.0704652 0.0 0.000507271 0.1586 0.004173 2.3
675.0 0.0709948 0.0 0.000446948 0.1572 0.004196 2.3
676.0 0.0714015 0.0 0.000390303 0.1559 0.004223 2.3
677.0 0.0713582 0.0 0.000337366 0.1545 0.004248 2.3
678.0 0.0711272 0.0 0.000288166 0.1532 0.00427 2.3
679.0 0.0701854 0.0 0.000242734 0.1518 0.004293 2.3
680.0 0.0689206 0.0 0.000201097 0.1504 0.004318 2.3
681.0 0.0665762 0.0 0.000163286 0.1491 0.004347 2.3
682.0 0.0639476 0.0 0.00012933 0.1478 0.004381 2.3
683.0 0.0604821 0.0 9.92589e-5 0.1464 0.004418 2.3
684.0 0.0568583 0.0 7.31016e-5 0.1451 0.004458 2.3
685.0 0.0527473 0.0 5.08877e-5 0.1437 0.0045 2.3
686.0 0.0487258 0.0 3.26466e-5 0.1424 0.004545 2.3
687.0 0.044707 0.0 1.84079e-5 0.1411 0.004594 2.3
688.0 0.0408585 0.0 8.20091e-6 0.1397 0.004646 2.3
689.0 0.0371411 0.0 2.05514e-6 0.1384 0.004701 2.3
690.0 0.033671 0.0 0.0 0.137 0.00476 2.3
691.0 0.0304587 0.0 0.0 0.1358 0.004827 2.3
692.0 0.0275021 0.0 0.0 0.1345 0.004903 2.3
693.0 0.0247868 0.0 0.0 0.1333 0.004986 2.3
694.0 0.0223303 0.0 0.0 0.132 0.005071 2.3
695.0 0.0201436 0.0 0.0 0.1308 0.005154 2.3
696.0 0.0181733 0.0 0.0 0.1295 0.005244 2.3
697.0 0.0164205 0.0 0.0 0.1283 0.005351 2.3
698.0 0.0148521 0.0 0.0 0.127 0.00547 2.3
699.0 0.0134714 0.0 0.0 0.1258 0.005594 2.3
700.0 0.0122406 0.0 0.0 0.1245 0.005722 2.3
701.0 0.0111549 0.0 0.0 0.1234 0.005855 2.3
702.0 0.0101925 0.0 0.0 0.1223 0.005995 2.3
703.0 0.00934301 0.0 0.0 0.1212 0.006146 2.3
704.0 0.00858695 0.0 0.0 0.12 0.006303 2.3
705.0 0.00791505 0.0 0.0 0.1189 0.006463 2.3
706.0 0.00731259 0.0 0.0 0.1178 0.006628 2.3
707.0 0.00677109 0.0 0.0 0.1167 0.006804 2.3
708.0 0.0062803 0.0 0.0 0.1156 0.006993 2.3
709.0 0.00583221 0.0 0.0 0.1144 0.007197 2.3
710.0 0.00542144 0.0 0.0 0.1133 0.007415 2.3
711.0 0.0050449 0.0 0.0 0.1122 0.007647 2.3
712.0 0.00469652 0.0 0.0 0.1111 0.007893 2.3
713.0 0.00437346 0.0 0.0 0.11 0.008157 2.3
714.0 0.00407204 0.0 0.0 0.1089 0.008445 2.3
715.0 0.00379222 0.0 0.0 0.1078 0.008763 2.3
716.0 0.0035302 0.0 0.0 0.1067 0.009109 2.3
717.0 0.00328562 0.0 0.0 0.1056 0.009479 2.3
718.0 0.00305749 0.0 0.0 0.1046 0.009871 2.3
719.0 0.00284347 0.0 0.0 0.1035 0.01029 2.3
720.0 0.0026434 0.0 0.0 0.1024 0.01072 2.3
721.0 0.00245633 0.0 0.0 0.1013 0.01119 2.3
722.0 0.00228092 0.0 0.0 0.1003 0.01168 2.3
